kepid,kepoi_name,kepler_name,koi_score,koi_disposition,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_kepmag
10585738,K03032.01,Kepler-1415 b,0.973,CONFIRMED,FALSE POSITIVE,0,1,0,0,0.636424848,0.319,0.947,217.9,18.1,1.31,1846.0,2754.93,5343.0,4.538,0.885,15.744
7186665,K03033.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,8.55935323,0.744,4.303,148.8,20.4,1.21,921.0,169.77,6115.0,4.462,0.919,14.538
2973386,K03034.01,,1.0,CANDIDATE,CANDIDATE,0,0,0,0,31.0209175,0.881,2.012,859.5,15.1,1.66,291.0,1.7,3720.0,4.764,0.48,15.572
7022573,K03112.01,,0.761,CANDIDATE,CANDIDATE,0,0,0,0,2.118893997,0.019,0.822,311.4,11.3,1.41,1230.0,541.53,5504.0,4.583,0.796,15.855
7676423,K03113.01,Kepler-1430 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,2.46050095,0.052,1.861,276.8,16.7,1.03,969.0,208.54,4811.0,4.626,0.634,15.245
9288237,K03114.01,,0.988,CANDIDATE,CANDIDATE,0,0,0,0,7.49133777,0.013,6.315,34.5,14.4,1.01,1291.0,656.15,6177.0,3.993,1.71,12.277
11714231,K03115.01,Kepler-1431 b,0.998,CONFIRMED,CANDIDATE,0,0,0,0,5.8660127,0.539,3.985,183.0,16.8,1.45,1064.0,302.77,6020.0,4.427,1.04,15.273
11720424,K03116.01,Kepler-1432 b,0.98,CONFIRMED,CANDIDATE,0,0,0,0,23.9107056,0.398,4.996,294.0,12.9,1.91,709.0,59.76,6338.0,4.418,1.091,15.376
7837302,K00048.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,23.836808884,1.008,6.02854,29685.0,2793.4,59.31,919.0,168.28,6095.0,3.894,1.94,13.722
8753657,K00321.02,Kepler-406 c,0.996,CONFIRMED,CANDIDATE,0,0,0,0,4.62334491,0.388,3.0189,62.0,25.2,0.77,1050.0,287.25,5678.0,4.484,0.97,12.52
8948424,K00322.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,5.888835386,6.217,3.7988,19466.0,208.2,584.67,1008.0,243.87,5780.0,4.438,1.0,12.97
9139084,K00323.01,Kepler-523 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,5.83599485,0.129,2.062,553.3,11.2,1.92,884.0,144.5,5423.0,4.542,0.828,12.465
9641041,K00324.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,1.089077863,0.778,2.4676,133.6,104.8,1.96,2359.0,7312.11,6280.0,4.098,1.551,12.217
9724984,K00325.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,7.86335883,0.995,3.4303,467.3,74.3,7.84,1195.0,482.18,5731.0,4.005,1.913,12.94
2452450,K00380.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,8.0970583,0.959,5.699,680.7,76.4,4.83,1203.0,495.31,6573.0,4.2,1.455,13.11
3230578,K00381.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,6.337614357,0.972,1.742,1807.4,132.7,9.57,1351.0,787.89,6581.0,4.138,1.536,13.406
3231137,K00382.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,3.900140077,1.205,3.77,543.1,53.6,23.78,1253.0,582.32,6407.0,4.48,0.955,13.561
3353050,K00384.01,Kepler-541 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,5.0800579,0.636,5.207,222.8,56.7,3.95,1673.0,1851.94,6049.0,3.769,2.52,13.281
3446746,K00385.01,Kepler-542 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,13.14496741,0.591,3.6399,300.8,44.1,1.59,698.0,56.15,5411.0,4.477,0.888,13.435
5695396,K00283.01,Kepler-131 b,0.976,CONFIRMED,CANDIDATE,0,0,0,0,16.09196369,0.546,2.8943,415.8,84.9,2.13,718.0,62.74,5680.0,4.414,1.016,11.525
5217891,K03036.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,161.239891,0.946,24.472,1075.4,23.0,3.48,294.0,1.77,5514.0,4.569,0.826,15.648
6593150,K03037.01,,0.998,CANDIDATE,CANDIDATE,0,0,0,0,5.4654174,0.301,3.209,219.5,14.2,1.23,927.0,174.08,5612.0,4.566,0.829,15.861
8051946,K03038.01,Kepler-1416 b,0.993,CONFIRMED,CANDIDATE,0,0,0,0,1.4951513,0.974,3.43,52.0,14.2,1.44,1870.0,2880.38,5635.0,4.117,1.452,14.22
5445681,K03039.01,Kepler-1417 b,0.915,CONFIRMED,CANDIDATE,0,0,0,0,20.3504704,0.192,7.225,101.8,16.6,1.01,695.0,55.07,5952.0,4.41,1.002,13.914
6523351,K03117.01,,0.976,CANDIDATE,CANDIDATE,0,0,0,0,6.06664931,0.902,1.962,65.3,10.9,0.87,915.0,165.66,5569.0,4.521,0.892,13.163
5551672,K03119.01,,0.013,CANDIDATE,CANDIDATE,0,0,0,0,2.184437698,0.035,1.0422,1546.8,19.7,0.94,529.0,18.41,3421.0,5.014,0.25,16.946
11499192,K03120.01,Kepler-1433 b,0.998,CONFIRMED,CANDIDATE,0,0,0,0,4.13592927,0.168,2.377,156.2,15.2,1.43,1226.0,535.42,5886.0,4.345,1.152,14.826
12416661,K03122.01,Kepler-1434 b,0.999,CONFIRMED,CANDIDATE,0,0,0,0,8.05337912,0.035,5.382,38.3,14.9,1.28,1320.0,717.7,6231.0,3.976,2.062,12.086
8197793,K03123.01,,0.998,CANDIDATE,CANDIDATE,0,0,0,0,15.2311195,0.192,3.91,269.1,13.1,1.94,800.0,96.84,5836.0,4.316,1.186,15.029
8258171,K00286.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,23.6272223,0.711,7.9,154.6,65.8,3.84,1358.0,804.44,8308.0,3.861,2.879,11.641
9880467,K00326.01,,0.005,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,8.97349999,0.56,3.1408,935.1,44.1,36.0,2262.0,6178.9,4751.0,2.52,11.536,12.96
9880467,K00326.02,,0.905,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,108.546946,0.055,7.567,711.3,15.3,29.67,985.0,222.7,4751.0,2.52,11.536,12.96
9881662,K00327.01,Kepler-140 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,3.254277742,0.303,2.9903,159.9,58.6,1.38,1301.0,675.56,5945.0,4.402,1.089,12.996
9881662,K00327.02,Kepler-140 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,91.3514816,0.008,8.707,210.0,25.5,1.57,428.0,7.93,5945.0,4.402,1.089,12.996
9895004,K00328.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,2.250826647,1.221,1.536,534.4,104.3,30.03,1489.0,1161.8,5779.0,4.308,1.119,12.82
3656121,K00386.01,Kepler-146 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,31.1588249,0.029,5.1803,959.0,73.6,3.56,639.0,39.46,5951.0,4.319,1.155,13.838
10620329,K00066.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.436282594,1.269,1.3988,536.4,218.3,83.25,5187.0,170399.16,8491.0,3.853,2.622,11.002
3656121,K00386.02,Kepler-146 c,0.973,CONFIRMED,CANDIDATE,0,0,0,0,76.7324556,0.462,6.243,685.7,34.3,3.08,473.0,11.86,5951.0,4.319,1.155,13.838
3733628,K00387.01,Kepler-543 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,13.89963233,0.777,3.5791,1121.7,98.2,2.46,521.0,17.37,4538.0,4.607,0.663,13.577
3831053,K00388.01,Kepler-1719 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,6.14955931,0.368,5.5694,333.7,87.3,3.26,1287.0,649.26,5687.0,3.973,1.775,13.644
6357290,K03040.01,,0.882,CANDIDATE,CANDIDATE,0,0,0,0,4.8099878,0.2,1.97,288.2,13.6,1.59,1077.0,317.8,5988.0,4.507,0.934,15.667
4072955,K03041.01,,0.98,CANDIDATE,CANDIDATE,0,0,0,0,5.08288076,0.389,2.515,108.0,12.5,1.15,1183.0,462.96,6217.0,4.375,1.083,14.207
8695311,K03042.01,,0.998,CANDIDATE,CANDIDATE,0,0,0,0,31.0259489,0.153,5.692,385.4,12.7,1.91,595.0,29.67,6075.0,4.486,0.969,15.959
9834731,K03043.01,,1.0,CANDIDATE,CANDIDATE,0,0,0,0,3.08942807,0.65,3.214,85.3,13.2,1.07,1361.0,808.76,6137.0,4.418,1.103,14.829
5092266,K03045.01,Kepler-1896 b,0.998,CONFIRMED,CANDIDATE,0,0,0,0,44.8702042,0.436,4.199,636.1,16.4,2.56,536.0,19.5,6122.0,4.471,0.996,15.755
4076976,K03124.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,4.8807805,0.581,9.4,79.0,15.9,0.48,706.0,58.98,4763.0,4.738,0.516,14.203
8751796,K03125.01,Kepler-1435 b,0.957,CONFIRMED,CANDIDATE,0,0,0,0,4.45342418,0.569,3.654,46.6,16.3,0.9,1331.0,740.51,6256.0,4.269,1.269,12.938
7097534,K03126.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,2.21396685,0.017,4.374,81.6,19.1,0.84,1418.0,952.61,5986.0,4.461,0.93,14.461
9907129,K03127.01,Kepler-1436 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,9.705693,0.941,7.702,140.8,14.2,2.07,1001.0,237.46,5808.0,4.178,1.385,14.93
7609674,K03128.01,,0.951,CANDIDATE,CANDIDATE,0,0,0,0,21.2360024,0.205,4.019,104.4,15.7,2.62,1048.0,285.21,6035.0,3.745,2.559,13.371
9527334,K00049.01,Kepler-461 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,8.31377304,0.002,2.964,837.4,19.6,2.74,886.0,145.51,5900.0,4.509,0.951,13.704
10031885,K00329.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,8.58969597,1.197,8.471,245.1,45.9,20.8,882.0,143.02,6024.0,4.523,0.9,13.478
11361646,K00330.01,Kepler-524 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,7.97420583,0.128,5.3503,293.1,55.1,1.85,974.0,212.75,5973.0,4.386,1.081,13.928
11361646,K00330.02,Kepler-524 c,0.998,CONFIRMED,CANDIDATE,0,0,0,0,1.88899036,0.011,3.486,59.0,18.2,0.83,1574.0,1449.92,5973.0,4.386,1.081,13.928
10285631,K00331.01,Kepler-525 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,18.68405716,0.858,6.9329,381.5,54.2,3.64,832.0,113.34,5548.0,4.038,1.614,13.497
3964109,K00393.01,Kepler-544 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,21.41624083,0.081,7.081,314.5,42.7,2.09,748.0,74.2,6156.0,4.331,1.18,13.542
4159347,K00394.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,12.28351275,1.224,3.634,597.8,23.4,74.76,1342.0,765.56,6171.0,3.668,2.759,13.167
3544595,K00069.01,Kepler-93 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.72674037,0.657,2.9267,273.1,287.8,1.56,1028.0,264.08,5648.0,4.472,0.894,9.931
4165960,K00395.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,6.77449545,1.178,2.5416,481.9,41.9,29.41,1219.0,521.03,6517.0,4.265,1.342,13.889
4252322,K00396.01,,1.0,CANDIDATE,CANDIDATE,0,0,0,0,14.591504451,1.21,1.1295,1490.5,68.0,36.85,879.0,140.82,5940.0,4.199,1.312,13.311
4376644,K00397.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,27.677680103,0.933,2.1704,11545.0,431.6,14.41,618.0,34.55,6075.0,4.486,0.969,13.767
9301506,K03047.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0.605223042,0.109,0.8986,232.3,20.7,1.14,1728.0,2099.47,5089.0,4.559,0.757,15.248
5695396,K00283.02,Kepler-131 c,0.983,CONFIRMED,CANDIDATE,0,0,0,0,25.5172744,0.322,4.735,66.8,13.5,0.83,615.0,33.91,5680.0,4.414,1.016,11.525
9714550,K03048.01,Kepler-1695 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.73292061,0.121,1.746,151.6,15.5,0.97,957.0,198.57,5595.0,4.581,0.796,14.651
6263593,K03049.01,Kepler-1418 b,0.799,CONFIRMED,CANDIDATE,0,0,0,0,22.4765952,0.176,3.437,481.4,13.3,1.21,419.0,7.27,4563.0,4.704,0.567,15.037
5475042,K03050.01,,0.892,CANDIDATE,CANDIDATE,0,0,0,0,1.242639742,0.152,1.763,159.3,16.1,1.02,1487.0,1159.26,5520.0,4.572,0.818,15.33
6964159,K03129.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,25.503628,0.953,3.913,204.4,13.3,1.61,586.0,27.85,5815.0,4.54,0.877,14.746
10252275,K03130.01,Kepler-1907 c,0.988,CONFIRMED,CANDIDATE,0,0,0,0,14.8638496,1.006,2.705,220.6,12.3,2.9,620.0,35.04,5159.0,4.508,0.8,13.752
10252275,K03130.02,Kepler-1907 b,0.994,CONFIRMED,CANDIDATE,0,0,0,0,5.65245733,0.889,2.062,121.0,11.7,1.05,856.0,127.1,5159.0,4.508,0.8,13.752
11455181,K03131.01,Kepler-1437 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,10.9294815,0.197,5.893,196.9,14.3,1.21,770.0,83.14,5792.0,4.547,0.864,15.591
9541295,K03132.01,,0.0,CANDIDATE,CANDIDATE,0,0,0,0,0.536650319,0.61,2.383,41.9,31.0,1.35,3195.0,24688.55,6020.0,3.922,2.0,12.649
10290666,K00332.01,Kepler-526 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,5.45849914,0.65,4.0448,255.9,72.0,1.91,1099.0,344.32,5914.0,4.396,1.135,13.046
10337258,K00333.01,Kepler-527 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,13.28536452,0.774,6.283,377.6,26.8,4.03,1157.0,423.65,6534.0,3.973,1.9,13.39
10383687,K00334.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,8.4879444,0.752,3.224,119.3,19.5,1.23,969.0,208.99,6134.0,4.396,1.039,13.301
10470206,K00335.01,,0.394,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,46.56675437,0.87,7.831,801.1,111.3,5.25,708.0,59.34,6629.0,4.132,1.619,13.893
10518725,K00336.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,19.5148412,0.742,3.096,102.7,13.1,2.8,1200.0,489.75,7004.0,3.854,2.556,13.124
12314973,K00279.02,Kepler-450 c,0.998,CONFIRMED,CANDIDATE,0,0,0,0,15.4130812,0.372,6.6358,264.3,55.2,2.59,944.0,187.39,6206.0,4.159,1.573,11.684
5450893,K02970.01,Kepler-1890 b,0.993,CONFIRMED,CANDIDATE,0,0,0,0,4.82051088,0.922,3.588,40.9,14.8,1.08,1328.0,735.25,6046.0,4.158,1.396,12.861
4770174,K02971.01,,1.0,CANDIDATE,CANDIDATE,0,0,0,0,6.09595681,0.685,5.502,65.7,18.1,1.26,1259.0,593.42,6313.0,4.228,1.467,12.742
8949925,K02972.01,,0.984,CANDIDATE,CANDIDATE,0,0,0,0,13.2511214,0.231,4.996,266.5,15.2,1.98,850.0,123.32,5850.0,4.297,1.217,15.085
5091016,K02973.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,5.76556718,0.678,3.138,213.3,17.6,1.66,1120.0,371.86,6218.0,4.404,1.072,15.39
8827575,K03052.01,,0.977,CANDIDATE,CANDIDATE,0,0,0,0,10.12956201,0.544,3.044,81.3,12.2,0.78,736.0,69.43,5383.0,4.528,0.842,13.573
8827575,K03052.02,Kepler-1992 b,0.87,CONFIRMED,CANDIDATE,0,0,0,0,15.6112238,0.468,3.873,113.5,15.7,0.91,637.0,38.99,5383.0,4.528,0.842,13.573
2716801,K03053.01,Kepler-1419 b,0.959,CONFIRMED,CANDIDATE,0,0,0,0,42.5217006,0.495,5.723,685.6,14.7,2.45,510.0,15.97,5911.0,4.519,0.914,15.761
7281454,K03055.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.566805887,0.762,5.2317,1.7,0.8,0.08,1554.0,1368.32,5000.0,4.708,0.549,14.648
7216284,K03056.01,Kepler-1420 b,0.972,CONFIRMED,CANDIDATE,0,0,0,0,6.69958851,0.0,2.831,253.7,13.6,1.24,806.0,99.83,5296.0,4.586,0.799,15.883
8703887,K00287.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,14.170972781,0.579,3.7316,13496.0,308.1,20.88,1288.0,650.07,8347.0,4.231,1.715,11.054
9899352,K03135.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,1.332562831,1.241,6.24,297.9,37.3,24.29,1532.0,1301.29,5718.0,4.549,0.863,15.846
6945786,K03136.01,Kepler-1909 b,0.99,CONFIRMED,CANDIDATE,0,0,0,0,2.39161966,0.299,1.906,189.2,13.6,0.93,1031.0,266.01,4935.0,4.589,0.685,15.738
5978170,K03140.01,Kepler-1910 b,0.968,CONFIRMED,CANDIDATE,0,0,0,0,5.68879083,0.39,2.55,241.5,13.8,0.99,645.0,40.88,4234.0,4.63,0.639,15.561
5440317,K03141.01,Kepler-1438 b,0.893,CONFIRMED,CANDIDATE,0,0,0,0,2.31941571,0.429,1.591,96.4,11.7,1.24,1490.0,1164.84,5624.0,4.256,1.248,14.869
10545066,K00337.01,Kepler-528 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,19.7830259,0.015,5.4898,373.2,41.8,2.1,708.0,59.39,5747.0,4.335,1.099,13.936
6056992,K00051.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,10.431146765,1.225,3.8853,29376.0,400.2,50.44,833.0,114.02,5780.0,4.438,1.0,13.761
10552611,K00338.01,Kepler-141 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,7.0106324,0.683,3.0688,327.3,48.7,1.5,738.0,70.32,4908.0,4.567,0.782,13.448
10552611,K00338.02,Kepler-141 b,0.999,CONFIRMED,CANDIDATE,0,0,0,0,3.10762684,0.7,2.361,77.2,15.6,0.73,968.0,207.72,4908.0,4.567,0.782,13.448
10587105,K00339.01,Kepler-529 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,1.980356674,0.713,2.4743,271.9,71.9,2.1,1662.0,1808.41,6078.0,4.29,1.189,13.763
10587105,K00339.02,Kepler-529 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,12.8344771,0.956,3.846,281.0,35.0,2.55,891.0,149.42,6078.0,4.29,1.189,13.763
6948480,K02975.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,175.329014,1.231,6.269,1059.1,16.7,27.03,327.0,2.69,6008.0,4.499,0.93,15.31
6438099,K02976.01,,0.989,CANDIDATE,CANDIDATE,0,0,0,0,21.61313362,0.714,1.52,818.1,13.8,1.94,503.0,15.14,5267.0,4.681,0.632,15.862
11090556,K02977.01,Kepler-1398 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,2.7881793,0.058,3.397,55.8,17.7,1.02,1510.0,1228.07,5758.0,4.168,1.385,13.71
11090556,K02977.02,Kepler-1398 c,0.984,CONFIRMED,CANDIDATE,0,0,0,0,4.13827684,0.499,3.449,63.8,16.8,1.13,1324.0,725.53,5758.0,4.168,1.385,13.71
10686814,K02978.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,2.61846258,0.013,3.505,275.3,18.7,1.03,843.0,119.68,4266.0,4.626,0.643,15.593
3234843,K03057.01,Kepler-405 c,0.997,CONFIRMED,CANDIDATE,0,0,0,0,29.72722,0.744,3.45,1010.2,19.4,3.02,557.0,22.7,5815.0,4.54,0.877,15.855
6021275,K00284.01,Kepler-132 d,0.971,CONFIRMED,CANDIDATE,0,0,0,0,18.01019956,0.966,3.516,177.7,43.4,1.93,758.0,77.99,5931.0,4.322,1.101,11.818
3234843,K03057.02,Kepler-405 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,10.61368712,0.024,3.498,559.8,18.9,2.06,785.0,89.65,5815.0,4.54,0.877,15.855
8192911,K03058.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,7.53887442,0.727,3.147,342.1,13.6,1.33,751.0,75.14,5318.0,4.601,0.667,15.504
10554967,K03059.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.53633519,0.489,1.0547,444.1,29.9,1.81,1974.0,3603.58,5508.0,4.569,0.84,15.546
3752110,K03142.01,,0.962,CANDIDATE,CANDIDATE,0,0,0,0,27.9430245,0.052,6.125,308.6,12.3,2.21,718.0,62.74,6468.0,4.363,1.25,15.243
5688790,K03144.01,Kepler-1439 b,0.858,CONFIRMED,CANDIDATE,0,0,0,0,8.07394097,0.928,2.455,1056.0,16.0,1.59,420.0,7.33,3675.0,4.869,0.398,16.109
1717722,K03145.01,Kepler-1977 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.53702121,0.706,1.813,504.4,15.7,1.66,798.0,95.61,4805.0,4.633,0.688,15.689
1717722,K03145.02,,0.858,CANDIDATE,CANDIDATE,0,0,0,0,0.977311489,0.01,1.403,250.7,14.8,1.06,1331.0,737.36,4805.0,4.633,0.688,15.689
10908248,K03146.01,Kepler-1440 b,0.768,CONFIRMED,CANDIDATE,0,0,0,0,39.859505,0.398,7.987,155.5,13.9,1.62,597.0,29.97,5675.0,4.209,1.292,14.131
10616571,K00340.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,23.6731242,0.21,14.3948,23113.0,842.3,17.74,676.0,49.42,5769.0,4.338,1.177,13.057
10878263,K00341.01,Kepler-414 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,7.170710381,0.188,2.9225,863.3,89.3,2.73,890.0,148.09,5497.0,4.437,0.941,13.338
10878263,K00341.02,Kepler-414 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.699652821,0.135,2.553,351.4,41.6,1.74,1024.0,260.54,5497.0,4.437,0.941,13.338
10982872,K00343.01,Kepler-142 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,4.761705895,0.384,3.3061,497.1,138.5,2.75,1201.0,491.37,5794.0,4.263,1.225,13.203
10982872,K00343.02,Kepler-142 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,2.024143568,0.513,2.5273,239.4,88.4,1.94,1597.0,1535.09,5794.0,4.263,1.225,13.203
2720514,K02979.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1.371288853,0.953,1.4528,66.2,16.9,1.15,1837.0,2695.6,6220.0,4.378,1.108,13.328
4141376,K00280.01,Kepler-1655 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,11.87290814,0.904,2.5342,332.7,84.7,2.25,863.0,131.55,6147.0,4.412,1.04,11.072
9468551,K02980.01,Kepler-1399 b,0.987,CONFIRMED,CANDIDATE,0,0,0,0,1.638652525,0.365,1.952,166.9,16.4,1.29,1610.0,1585.07,6119.0,4.472,0.981,15.49
9076971,K02981.01,Kepler-1400 b,0.254,CONFIRMED,CANDIDATE,0,0,0,0,9.06687613,0.928,3.381,367.2,14.6,1.9,725.0,65.52,5142.0,4.515,0.789,15.737
8360640,K02982.01,Kepler-1891 b,0.999,CONFIRMED,CANDIDATE,0,0,0,0,4.0223109,0.741,0.853,227.8,11.0,1.37,1017.0,253.28,5516.0,4.544,0.827,14.264
11019987,K03060.01,Kepler-1421 b,0.977,CONFIRMED,CANDIDATE,0,0,0,0,6.9131732,0.264,4.73,39.1,12.5,0.91,1209.0,505.0,6296.0,4.21,1.444,12.788
4857058,K03061.01,Kepler-1983 b,0.981,CONFIRMED,CANDIDATE,0,0,0,0,7.32851947,0.983,1.211,277.8,14.0,2.33,807.0,100.13,5135.0,4.464,0.874,14.316
10924562,K03063.01,Kepler-1422 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,18.6052046,0.093,6.829,242.5,13.1,1.94,833.0,113.88,6572.0,4.365,1.238,15.665
9899505,K03064.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,1.332562787,1.24,6.28,1111.9,125.2,29.1,1703.0,1983.27,6091.0,4.487,0.967,15.952
5040077,K03065.01,,0.999,CANDIDATE,CANDIDATE,0,0,0,0,0.896382269,0.332,1.113,136.4,11.7,1.0,1810.0,2524.81,5837.0,4.502,0.843,14.603
7534267,K03147.01,Kepler-1441 b,0.997,CONFIRMED,CANDIDATE,0,0,0,0,39.4420781,0.42,7.029,172.4,15.2,2.51,682.0,51.14,5430.0,3.923,1.902,14.268
9592705,K00288.01,Kepler-1714 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,10.27532513,0.315,6.3093,209.7,99.5,3.04,1211.0,508.21,6150.0,3.96,2.086,11.02
10611420,K03148.01,,0.014,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,11.50528603,0.461,2.098,260.2,11.4,1.83,912.0,163.79,6355.0,4.41,1.108,15.191
10386922,K00289.01,Kepler-511 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,26.62941953,0.015,7.8709,492.8,106.9,3.13,742.0,71.75,5866.0,4.117,1.417,12.747
10386922,K00289.02,Kepler-511 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,296.6375817,0.429,16.425,2763.1,250.0,7.56,332.0,2.88,5866.0,4.117,1.417,12.747
10982872,K00343.03,Kepler-142 d,0.998,CONFIRMED,CANDIDATE,0,0,0,0,41.8085031,0.011,7.797,190.4,27.3,1.67,582.0,27.15,5794.0,4.263,1.225,13.203
3558981,K00052.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.98786272,0.621,2.5814,42789.0,98.0,17.82,1064.0,303.15,5231.0,4.544,0.821,13.109
11015108,K00344.01,Kepler-530 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,39.30944096,0.028,5.77,1132.1,122.9,2.87,488.0,13.46,5607.0,4.536,0.863,13.4
11074541,K00345.01,Kepler-531 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,29.88487723,0.658,4.5612,1275.7,128.3,2.81,453.0,9.95,4883.0,4.549,0.749,13.34
11100383,K00346.01,Kepler-532 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,12.92489803,0.768,2.6811,959.0,49.5,2.62,620.0,34.95,5103.0,4.584,0.768,13.524
7918652,K02984.01,,0.989,CANDIDATE,CANDIDATE,0,0,0,0,11.45541896,0.116,4.95,68.6,15.8,1.12,975.0,213.86,6231.0,4.276,1.356,13.066
8847111,K02985.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.575884418,1.258,2.0734,272.2,43.2,31.17,2397.0,7790.32,6290.0,4.442,1.044,15.024
4568298,K02986.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,0.562555067,0.527,1.7402,198.3,21.7,1.21,2046.0,4128.4,5793.0,4.561,0.832,15.945
9230021,K03429.04,,0.508,CANDIDATE,CANDIDATE,0,0,0,0,44.433726,0.624,6.118,239.6,8.0,1.85,538.0,19.73,5596.0,4.298,1.145,15.364
4374339,K02987.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0.993703494,0.436,0.7645,67.4,14.5,2.32,3257.0,26588.4,6854.0,3.808,2.715,12.928
